RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,IR,WL0,CO2C,CH4C,N2ON,NH3,SOC,SON,DOY,CROPSTA,RAIN
1,319.0,0.17739,32.0,37.0,0.12784,0.0,85.0,8.8692,1.7919,0.0203841,0.40255,141858.0,6714.2,319.0,4.0,21.8
1,320.0,0.18641,32.0,37.0,0.1419,0.0,85.0,9.1175,1.6283,0.0201922,0.41064,141847.0,6713.3,320.0,4.0,0.0
1,321.0,0.19543,32.0,37.0,0.15751,0.0,65.634,9.0455,1.7146,0.0199624,0.422,141835.0,6712.3,321.0,4.0,2.1
1,322.0,0.20445,32.0,36.0,0.17483,0.0,47.825,8.9905,1.7629,0.0196162,0.42828,141823.0,6711.3,322.0,4.0,33.2
1,323.0,0.21407,32.0,37.0,0.19535,0.0,59.521,9.0045,1.6175,0.0188118,0.41641,141811.0,6710.3,323.0,4.0,0.0
1,324.0,0.22309,32.0,37.0,0.21683,0.0,31.801,8.9849,1.7267,0.0184253,0.40979,141799.0,6709.3,324.0,4.0,0.0
1,325.0,0.23211,32.0,37.0,0.24068,0.0,7.8764,8.9219,1.8368,0.0181192,0.42235,141787.0,6708.3,325.0,4.0,4.4
1,326.0,0.24113,32.0,36.0,0.26716,0.0,0.0,18.117,1.4076,0.0134179,0.41375,141775.0,6707.3,326.0,4.0,29.6
1,327.0,0.25076,32.0,37.0,0.29807,0.0,4.1215,10.317,1.0192,0.0239104,0.40457,141756.0,6705.7,327.0,4.0,0.0
1,328.0,0.25978,32.0,36.0,0.33086,0.0,0.0,16.76,1.8373,0.0151545,0.36537,141744.0,6704.7,328.0,4.0,24.1
1,329.0,0.2694,32.0,36.0,0.36203,0.0,0.0,13.129,1.4772,0.0223502,0.36377,141725.0,6703.1,329.0,4.0,9.3
1,330.0,0.27902,32.0,36.0,0.40451,0.0,0.0,20.789,1.4528,0.0180028,0.32316,141710.0,6701.8,330.0,4.0,38.7
1,331.0,0.28864,31.0,36.0,0.4515,0.0,10.699,10.102,0.7812,0.0365797,0.32864,141687.0,6699.9,331.0,4.0,0.0
1,332.0,0.29886,32.0,36.0,0.50778,0.0,0.0,17.267,1.5016,0.0267259,0.30376,141675.0,6698.9,332.0,4.0,4.2
1,333.0,0.30848,32.0,37.0,0.56736,0.0,0.0,18.21,1.9064,0.0177141,0.24175,141655.0,6697.3,333.0,4.0,0.9
1,334.0,0.3175,32.0,37.0,0.61768,0.0,0.0,21.947,0.8596,0.00891665,0.20503,141635.0,6695.6,334.0,4.0,6.0
1,335.0,0.32652,33.0,37.0,0.66861,50.0,0.0,23.653,0.3299,0.000940049,0.17323,141612.0,6693.7,335.0,4.0,0.8
1,336.0,0.33494,32.0,37.0,0.71313,0.0,1.90735e-06,15.823,0.2554,0.0367472,0.22348,141589.0,6691.8,336.0,4.0,1.7
1,337.0,0.34396,33.0,37.0,0.78087,0.0,1.90735e-06,24.988,0.5024,0.0204153,0.19878,141574.0,6690.5,337.0,4.0,2.0
1,338.0,0.35238,33.0,37.0,0.8465,0.0,1.90735e-06,33.161,0.1946,0.00311745,0.17276,141548.0,6688.4,338.0,4.0,3.0
1,339.0,0.3608,32.0,36.0,0.9039,50.0,1.90735e-06,30.541,0.1383,0.0,0.1565,141516.0,6685.7,339.0,4.0,12.2
1,340.0,0.37042,32.0,36.0,0.96188,0.0,1.90735e-06,12.784,0.0045,0.0485752,0.21918,141486.0,6683.2,340.0,4.0,29.2
1,341.0,0.38004,32.0,36.0,1.0694,0.0,5.0149,8.4933,0.0755,0.0460372,0.20925,141474.0,6682.2,341.0,4.0,12.2
1,342.0,0.38966,31.0,37.0,1.3122,0.0,0.0,11.001,0.7376,0.0399135,0.20005,141462.0,6681.2,342.0,4.0,9.7
1,343.0,0.39929,32.0,36.0,1.5194,0.0,0.0,22.667,0.1986,0.0211341,0.15663,141448.0,6680.0,343.0,4.0,42.0
1,344.0,0.40891,32.0,36.0,1.7146,0.0,6.5579,11.749,0.0179,0.0410994,0.16453,141424.0,6678.1,344.0,4.0,21.6
1,345.0,0.42002,32.0,36.0,1.9219,0.0,5.469,9.389,0.422,0.0371474,0.15708,141413.0,6677.1,345.0,4.0,27.6
1,346.0,0.43113,32.0,36.0,2.1603,0.0,7.1985,9.5282,0.893,0.0330786,0.14879,141401.0,6676.1,346.0,4.0,13.7
1,347.0,0.44224,31.0,37.0,2.3865,0.0,0.0,10.166,1.2323,0.0282752,0.13879,141389.0,6675.1,347.0,4.0,0.2
1,348.0,0.45335,31.0,36.0,2.645,0.0,0.0,24.857,1.3538,0.0120236,0.10321,141376.0,6674.0,348.0,4.0,0.0
1,349.0,0.46516,31.0,36.0,2.9179,0.0,0.0,31.054,0.188,0.00271079,0.0823877,141349.0,6671.8,349.0,4.0,0.7
1,350.0,0.47696,32.0,36.0,3.1795,50.0,0.0,30.969,0.1411,0.0,0.0712982,141319.0,6669.3,350.0,4.0,1.2
1,351.0,0.48808,30.0,36.0,3.3657,0.0,0.0,12.521,0.0277,0.018496,0.10663,141289.0,6666.8,351.0,4.0,3.8
1,352.0,0.50058,28.0,29.0,3.6713,0.0,0.0,18.055,0.3798,0.00750647,0.076415,141277.0,6665.8,352.0,4.0,0.0
1,353.0,0.51611,28.0,34.0,3.7933,0.0,0.0,27.991,0.1678,0.00223175,0.0532134,141257.0,6664.1,353.0,4.0,1.3
1,354.0,0.53029,28.0,34.0,4.004,50.0,0.0,30.785,0.1365,0.0,0.0447555,141229.0,6661.8,354.0,4.0,2.0
1,355.0,0.54448,30.0,34.0,4.1567,0.0,0.10117,11.067,0.027,0.0104649,0.0621586,141199.0,6659.3,355.0,4.0,2.3
1,356.0,0.55836,31.0,35.0,4.4216,0.0,0.0,16.497,0.2323,0.00406641,0.049477,141188.0,6658.4,356.0,4.0,16.9
1,357.0,0.57087,31.0,36.0,4.5909,0.0,0.0,11.36,0.3287,0.00596731,0.051762,141168.0,6656.7,357.0,4.0,0.2
1,358.0,0.58267,31.0,36.0,4.7474,0.0,0.0,25.314,0.2774,0.00179625,0.0430885,141155.0,6655.6,358.0,4.0,0.0
1,359.0,0.59448,31.0,36.0,4.8878,50.0,0.0,33.148,0.1957,6.5017e-05,0.0403108,141130.0,6653.5,359.0,4.0,0.0
1,360.0,0.60628,31.0,36.0,4.9742,50.0,1.90735e-06,11.695,0.0414,0.00500742,0.0644833,141097.0,6650.8,360.0,4.0,0.0
1,361.0,0.61809,30.0,37.0,5.2003,0.0,29.89,8.8473,0.1671,0.00291537,0.0497333,141086.0,6649.9,361.0,4.0,0.0
1,362.0,0.6299,30.0,36.0,5.4432,50.0,6.0523,9.1177,0.9216,0.00136756,0.0309447,141074.0,6648.9,362.0,4.0,0.0
1,363.0,0.6424,28.0,34.0,5.6825,0.0,32.47,9.2221,1.0444,0.00133591,0.0291561,141063.0,6648.0,363.0,4.0,0.2
1,364.0,0.65658,29.0,36.0,6.0004,50.0,9.6221,9.184,0.8886,0.0010158,0.0233311,141052.0,6647.0,364.0,4.0,0.0
1,365.0,0.66813,29.0,36.0,6.2701,0.0,36.583,9.2199,0.9036,0.000123519,0.0184665,141041.0,6646.1,365.0,4.0,0.0
1,366.0,0.67969,29.0,36.0,6.5235,50.0,13.627,9.2099,0.9213,0.000123111,0.0184186,141030.0,6645.2,1.0,4.0,0.0
1,367.0,0.69124,30.0,36.0,6.7755,0.0,40.815,9.1966,0.9308,0.000122743,0.0181898,141019.0,6644.3,2.0,4.0,0.0
1,368.0,0.70248,32.0,36.0,7.0329,50.0,18.224,9.1972,1.0724,0.000122781,0.0185422,141008.0,6643.4,3.0,4.0,1.0
1,369.0,0.71246,30.0,35.0,7.2257,0.0,47.445,9.1951,1.3339,0.000124494,0.020111,140997.0,6642.4,4.0,4.0,2.1
1,370.0,0.72432,31.0,36.0,7.4442,0.0,27.07,9.1336,1.2896,0.000126318,0.0203245,140986.0,6641.5,5.0,4.0,2.8
1,371.0,0.73494,31.0,36.0,7.6253,50.0,9.0877,9.1233,1.327,0.000126004,0.0204978,140974.0,6640.6,6.0,4.0,0.1
1,372.0,0.74555,30.0,36.0,7.7959,0.0,36.759,9.0979,1.4113,0.000127004,0.0209356,140963.0,6639.6,7.0,4.0,0.0
1,373.0,0.75679,31.0,36.0,7.9505,50.0,14.297,9.0681,1.3544,0.000127105,0.020714,140952.0,6638.7,8.0,4.0,0.2
1,374.0,0.7674,31.0,36.0,8.0597,0.0,42.048,9.0627,1.4202,0.00012682,0.0207914,140941.0,6637.7,9.0,4.0,0.0
1,375.0,0.77801,30.0,36.0,8.15,50.0,19.611,9.03,1.4491,0.000127346,0.0211283,140929.0,6636.8,10.0,4.0,0.0
1,376.0,0.78925,30.0,35.0,8.2661,0.0,47.233,9.0119,1.4011,0.000127096,0.020587,140918.0,6635.9,11.0,4.0,0.0
1,377.0,0.80111,31.0,36.0,8.3633,0.0,29.513,8.9935,1.3586,0.000126174,0.0201136,140907.0,6634.9,12.0,4.0,0.0
1,378.0,0.81172,31.0,36.0,8.4318,0.0,7.2048,8.9887,1.4466,0.000125966,0.0205315,140896.0,6634.0,13.0,4.0,0.1
1,379.0,0.82233,31.0,37.0,8.4626,0.0,0.0,14.411,2.0795,9.16215e-05,0.0199219,140884.0,6633.1,14.0,4.0,0.0
1,380.0,0.83232,31.0,37.0,8.4567,0.0,0.0,27.473,0.4074,4.59547e-05,0.0215748,140867.0,6631.6,15.0,4.0,0.0
1,381.0,0.84231,31.0,37.0,8.4302,50.0,0.0,32.309,0.2863,1.04244e-05,0.024279,140840.0,6629.3,16.0,4.0,1.5
1,382.0,0.8523,31.0,37.0,8.4117,0.0,5.0543,11.654,0.1154,0.00134906,0.0341095,140808.0,6626.7,17.0,4.0,0.0
1,383.0,0.86228,31.0,37.0,8.4347,0.0,0.0,15.06,0.7735,8.77199e-05,0.020548,140796.0,6625.7,18.0,4.0,3.7
1,384.0,0.87227,31.0,37.0,8.4415,0.0,0.0,21.501,1.0031,4.26856e-05,0.0235995,140778.0,6624.2,19.0,4.0,0.2
1,385.0,0.88226,31.0,37.0,8.3899,50.0,0.0,31.987,0.3959,6.79766e-05,0.0228588,140755.0,6622.3,20.0,4.0,0.0
1,386.0,0.89225,31.0,38.0,8.3082,0.0,4.9154,11.602,0.123,0.00125367,0.0346863,140723.0,6619.6,21.0,4.0,0.0
1,387.0,0.90161,30.0,38.0,8.275,0.0,0.0,15.226,0.9907,0.000102908,0.0227017,140712.0,6618.7,22.0,4.0,0.0
1,388.0,0.9116,31.0,37.0,8.2439,0.0,0.0,28.238,0.4586,0.000237933,0.0254597,140693.0,6617.1,23.0,4.0,0.2
1,389.0,0.92159,32.0,37.0,8.175,50.0,0.0,31.958,0.3329,2.30127e-05,0.0287856,140665.0,6614.8,24.0,4.0,12.9
1,390.0,0.93095,29.0,35.0,8.0713,0.0,15.333,11.647,0.1224,0.00211559,0.0469663,140633.0,6612.1,25.0,4.0,0.0
1,391.0,0.9431,28.0,34.0,8.0006,0.0,0.0,9.7689,0.2305,0.00132843,0.0292256,140622.0,6611.2,26.0,4.0,0.0
1,392.0,0.95585,29.0,36.0,7.93,0.0,0.0,21.758,1.0054,0.000615163,0.0247516,140609.0,6610.1,27.0,4.0,3.6
1,393.0,0.9674,31.0,36.0,7.8367,0.0,0.0,25.482,0.3155,0.000480259,0.026763,140586.0,6608.2,28.0,4.0,0.0
1,394.0,0.97801,30.0,36.0,7.7325,50.0,0.0,32.375,0.1544,0.0,0.0265443,140561.0,6606.1,29.0,4.0,0.0
1,395.0,0.98925,30.0,37.0,7.6246,0.0,1.4978,11.588,0.1087,0.00196718,0.0416203,140529.0,6603.5,30.0,4.0,0.0
1,396.0,0.99986,30.0,37.0,7.5151,0.0,0.0,18.531,0.2116,0.000780792,0.0267747,140518.0,6602.5,31.0,4.0,0.0
1,397.0,1.0105,30.0,37.0,7.397,50.0,0.0,29.885,0.1882,0.000233851,0.0277821,140499.0,6600.8,32.0,4.0,0.0
1,398.0,1.0471,31.0,37.0,7.2796,50.0,8.4505,11.49,0.0944,0.00168735,0.0359279,140473.0,6598.4,33.0,4.0,0.0
1,399.0,1.0816,30.0,37.0,7.149,0.0,35.957,8.4351,0.1653,0.00107025,0.02563,140469.0,6597.5,34.0,4.0,0.0
1,400.0,1.1182,30.0,36.0,7.0197,50.0,13.465,8.6994,0.6689,0.000967085,0.0243038,140468.0,6596.5,35.0,4.0,0.0
1,401.0,1.157,31.0,37.0,6.8895,0.0,41.016,8.7351,1.161,0.000128556,0.0206606,140470.0,6595.6,36.0,4.0,0.2
1,402.0,1.1915,30.0,37.0,6.7585,50.0,18.625,8.7188,1.3542,0.000128494,0.021153,140474.0,6594.7,37.0,4.0,0.0
1,403.0,1.2281,28.0,35.0,6.6284,0.0,45.995,8.6564,1.3568,0.000128919,0.0210162,140480.0,6593.8,38.0,4.0,0.0
1,404.0,1.2703,25.0,35.0,6.4974,0.0,22.921,8.5797,1.2273,0.000127815,0.0199174,140487.0,6592.9,39.0,4.0,0.0
1,405.0,1.3114,27.0,37.0,6.3646,0.0,0.10268,8.3986,0.9342,0.000123903,0.017416,140497.0,6592.0,40.0,4.0,0.0
1,406.0,1.3497,29.0,36.0,6.2314,0.0,0.0,18.747,1.293,6.53297e-05,0.0144635,140508.0,6591.2,41.0,4.0,0.0
1,407.0,1.3896,29.0,37.0,6.0979,0.0,0.0,28.709,0.3451,2.73082e-05,0.0176788,140487.0,6589.5,42.0,4.0,0.0
1,408.0,1.4274,30.0,37.0,5.9638,50.0,0.0,30.052,0.1911,0.0,0.0195997,140446.0,6587.1,43.0,4.0,0.0
1,409.0,1.464,31.0,37.0,5.8294,0.0,0.0,11.345,0.0293,0.0012842,0.0290915,140414.0,6584.7,44.0,4.0,0.0
1,410.0,1.4985,31.0,37.0,5.6949,0.0,0.0,19.334,0.4563,6.81031e-05,0.0182209,140431.0,6583.8,45.0,4.0,0.0
1,411.0,1.533,30.0,36.0,5.5607,0.0,0.0,30.541,0.2502,3.34796e-05,0.0227316,140418.0,6582.0,46.0,4.0,0.2
1,412.0,1.5718,30.0,37.0,5.4266,50.0,0.0,31.31,0.1971,0.0,0.0236922,140379.0,6579.5,47.0,4.0,0.0
1,413.0,1.6084,31.0,36.0,5.2923,0.0,0.0,11.442,0.0115,0.0013427,0.0318136,140344.0,6576.9,48.0,4.0,0.0
1,414.0,1.645,30.0,37.0,5.1569,0.0,0.0,19.212,0.552,6.89319e-05,0.0192199,140358.0,6576.0,49.0,4.0,0.0
1,415.0,1.6817,30.0,38.0,5.0156,0.0,0.0,30.337,0.2665,2.9135e-05,0.0234475,140344.0,6574.2,50.0,4.0,0.0
1,416.0,1.7162,29.0,37.0,4.8691,50.0,0.0,31.113,0.212,0.0,0.0272008,140303.0,6571.7,51.0,4.0,0.0
1,417.0,1.7539,30.0,37.0,4.7186,0.0,0.0,11.265,0.0041,0.00184724,0.0394471,140269.0,6569.2,52.0,4.0,0.0
1,418.0,1.7906,29.0,37.0,4.5639,0.0,0.0,18.977,0.5051,0.000623266,0.0236454,140278.0,6568.3,53.0,4.0,0.0
1,419.0,1.8284,30.0,37.0,4.4059,0.0,0.0,29.724,0.3409,0.000180865,0.0258648,140261.0,6566.5,54.0,4.0,0.0
1,420.0,1.865,30.0,37.0,4.2452,0.0,0.0,30.702,0.3509,0.0,0.0278334,140222.0,6564.0,55.0,4.0,0.0
1,421.0,1.9016,31.0,38.0,4.0826,0.0,0.0,29.052,0.001,0.0,0.0307778,140188.0,6561.5,56.0,4.0,0.1
1,422.0,1.934,31.0,37.0,3.9188,0.0,0.0,27.956,0.0006,0.0,0.040031,140161.0,6559.1,57.0,4.0,0.0
1,423.0,1.9684,30.0,37.0,3.7552,0.0,0.0,26.755,0.0003,0.0,0.0466688,140137.0,6556.9,58.0,4.0,0.0
1,424.0,2.0051,31.0,37.0,3.5921,0.0,0.0,25.301,0.0001,0.0,0.0489921,140100.0,6554.7,59.0,4.0,0.0
2,71.0,0.0,31.0,38.0,0.0,50.0,0.0,24.699,0.0,0.0,0.0489921,140186.0,6560.4,71.0,0.0,0.0
2,72.0,0.0,32.0,38.0,0.0,0.0,31.955,20.113,0.0,0.0,0.030519,140111.0,6555.2,72.0,0.0,0.0
2,73.0,0.0,32.0,37.0,0.0,50.0,11.166,22.176,0.0,0.0,0.0420529,140079.0,6552.7,73.0,0.0,0.0
2,74.0,0.0,33.0,38.0,0.0,0.0,44.049,23.469,0.0,0.0,0.05449,140054.0,6550.7,74.0,0.0,0.2
2,75.0,0.0,31.0,38.0,0.0,0.0,26.912,23.82,0.0,0.0,0.0621898,140107.0,6551.5,75.0,0.0,0.0
2,76.0,0.0,31.0,38.0,0.0,50.0,7.83,24.205,0.0,0.0,0.0684271,140048.0,6548.2,76.0,0.0,0.0
2,77.0,0.0,32.0,37.0,0.0,0.0,39.407,24.677,0.0,0.0,0.0789789,140016.0,6545.9,77.0,0.0,0.0
2,78.0,0.0,31.0,38.0,0.0,0.0,22.149,24.684,0.0,0.0,0.082431,139989.0,6543.8,78.0,0.0,0.0
2,79.0,0.0,30.0,40.0,0.0,50.0,3.4456,24.755,0.0,0.0,0.0869132,139963.0,6541.7,79.0,0.0,0.0
2,80.0,0.0,31.0,38.0,0.0165,0.0,10.0,10.721,0.0,0.0339573,0.17947,139938.0,6539.6,80.0,1.0,0.0
2,81.0,0.00902001,31.0,39.0,0.018315,50.0,0.0,15.281,0.0,0.0230473,0.17219,139926.0,6538.7,81.0,4.0,0.0
2,82.0,0.0174387,32.0,38.0,0.0201491,0.0,29.913,10.039,0.0,0.0320261,0.18001,139909.0,6537.2,82.0,4.0,0.1
2,83.0,0.0258574,32.0,38.0,0.0222178,50.0,9.8061,8.8886,0.1457,0.03126,0.18185,139895.0,6536.2,83.0,4.0,0.4
2,84.0,0.034276,32.0,38.0,0.0244988,0.0,39.638,9.2291,0.4501,0.0310137,0.18813,139884.0,6535.2,84.0,4.0,0.0
2,85.0,0.0426947,31.0,38.0,0.027014,50.0,18.707,9.3536,0.7019,0.0302634,0.19053,139872.0,6534.3,85.0,4.0,0.0
2,86.0,0.0517147,32.0,38.0,0.0299855,0.0,44.392,9.4094,0.6939,0.0298247,0.19211,139861.0,6533.3,86.0,4.0,0.0
2,87.0,0.0601334,32.0,38.0,0.0330641,50.0,18.445,9.434,0.6725,0.0291692,0.19593,139849.0,6532.4,87.0,4.0,0.0
2,88.0,0.0685521,32.0,38.0,0.0364586,0.0,37.481,9.4248,0.6496,0.0291856,0.20485,139838.0,6531.4,88.0,4.0,0.0
2,89.0,0.0769707,31.0,38.0,0.0402017,50.0,6.2376,9.4119,0.7244,0.0288137,0.21149,139826.0,6530.5,89.0,4.0,0.0
2,90.0,0.0859907,31.0,38.0,0.0446239,0.0,31.374,9.3871,0.8727,0.0285613,0.21683,139815.0,6529.5,90.0,4.0,0.0
2,91.0,0.0950108,31.0,37.0,0.0495326,50.0,9.2269,9.3398,0.8997,0.028104,0.22251,139804.0,6528.6,91.0,4.0,0.1
2,92.0,0.10463,31.0,38.0,0.0553444,0.0,40.719,9.3032,0.9146,0.0275854,0.22185,139792.0,6527.6,92.0,4.0,1.8
2,93.0,0.11365,31.0,38.0,0.0614323,0.0,21.935,9.2752,0.9061,0.0269422,0.22513,139781.0,6526.7,93.0,4.0,0.3
2,94.0,0.12267,32.0,38.0,0.0681898,50.0,0.87061,9.82,0.5289,0.0267747,0.23316,139769.0,6525.7,94.0,4.0,0.0
2,95.0,0.13109,32.0,38.0,0.0751907,0.0,32.884,9.6681,0.6643,0.026965,0.25086,139758.0,6524.8,95.0,4.0,0.0
2,96.0,0.13951,32.0,38.0,0.0829102,50.0,13.764,9.5841,0.6984,0.0264929,0.25711,139746.0,6523.8,96.0,4.0,0.0
2,97.0,0.14793,32.0,38.0,0.0914224,0.0,44.45,9.5088,0.8861,0.0261937,0.26314,139735.0,6522.8,97.0,4.0,2.4
2,98.0,0.15635,32.0,39.0,0.10081,0.0,27.177,9.4644,0.8471,0.0254014,0.26254,139723.0,6521.9,98.0,4.0,0.0
2,99.0,0.16416,32.0,38.0,0.11042,50.0,6.9427,9.3767,0.9886,0.0252095,0.27096,139712.0,6520.9,99.0,4.0,0.7
2,100.0,0.17258,32.0,38.0,0.12176,0.0,37.842,9.2633,1.1246,0.0250427,0.28142,139700.0,6519.9,100.0,4.0,0.1
2,101.0,0.181,33.0,37.0,0.13426,50.0,16.84,9.2234,1.1753,0.0243026,0.28034,139689.0,6519.0,101.0,4.0,0.0
2,102.0,0.18942,34.0,37.0,0.14804,0.0,45.166,9.8987,1.0014,0.0238843,0.28229,139677.0,6518.0,102.0,4.0,0.0
2,103.0,0.19724,34.0,37.0,0.16215,0.0,20.732,9.7472,0.9856,0.0231896,0.28246,139665.0,6517.0,103.0,4.0,0.0
2,104.0,0.20505,32.0,37.0,0.17761,0.0,0.0,9.5718,1.1394,0.0230142,0.29073,139654.0,6516.1,104.0,4.0,5.1
2,105.0,0.21407,31.0,38.0,0.19715,0.0,0.0,21.172,0.8172,0.0133918,0.26015,139642.0,6515.1,105.0,4.0,2.8
2,106.0,0.22309,31.0,37.0,0.21694,0.0,0.0,19.479,0.7547,0.0134371,0.23409,139620.0,6513.3,106.0,4.0,4.5
2,107.0,0.23272,32.0,37.0,0.23843,0.0,0.0,19.166,0.7789,0.0128931,0.20836,139600.0,6511.6,107.0,4.0,2.6
2,108.0,0.24174,32.0,37.0,0.25981,0.0,0.0,20.798,0.2757,0.0115207,0.18985,139579.0,6509.9,108.0,4.0,2.5
2,109.0,0.25076,32.0,37.0,0.2826,0.0,0.0,21.559,0.3339,0.00860786,0.17223,139559.0,6508.1,109.0,4.0,3.5
2,110.0,0.25978,32.0,38.0,0.3058,50.0,0.0,22.433,0.3932,0.00513648,0.15766,139537.0,6506.3,110.0,4.0,2.5
2,111.0,0.26819,32.0,38.0,0.32753,0.0,10.649,11.363,0.1047,0.0458375,0.2328,139514.0,6504.4,111.0,4.0,1.8
2,112.0,0.27661,34.0,39.0,0.36116,0.0,0.0,11.359,0.3452,0.0387529,0.23304,139502.0,6503.5,112.0,4.0,0.5
2,113.0,0.28323,33.0,39.0,0.39029,0.0,0.0,17.47,0.7417,0.0223496,0.19574,139488.0,6502.3,113.0,4.0,0.0
2,114.0,0.29044,33.0,38.0,0.41801,0.0,0.0,19.943,0.5825,0.0115392,0.16848,139469.0,6500.7,114.0,4.0,0.0
2,115.0,0.29826,33.0,38.0,0.44828,50.0,0.0,20.965,0.0036,0.00497501,0.14322,139448.0,6499.0,115.0,4.0,0.0
2,116.0,0.30608,34.0,39.0,0.47884,0.0,0.0,13.243,0.0035,0.0485878,0.20331,139428.0,6497.2,116.0,4.0,0.7
2,117.0,0.31269,34.0,39.0,0.51746,0.0,0.0,19.956,0.4726,0.029815,0.19336,139415.0,6496.2,117.0,4.0,8.1
2,118.0,0.31931,34.0,38.0,0.55897,0.0,0.0,30.653,0.0062,0.0123475,0.17638,139392.0,6494.3,118.0,4.0,0.0
2,119.0,0.32652,35.0,38.0,0.60293,50.0,0.0,30.347,0.0248,0.00288276,0.1557,139362.0,6491.8,119.0,4.0,2.3
2,120.0,0.33314,35.0,39.0,0.63891,0.0,0.0,12.8,0.0062,0.053447,0.22066,139332.0,6489.3,120.0,4.0,11.3
2,121.0,0.33915,34.0,39.0,0.68479,0.0,0.0,12.783,0.6837,0.0351055,0.2125,139320.0,6488.3,121.0,4.0,6.9
