RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,IR,WL0,CO2C,CH4C,N2ON,NH3,SOC,SON,DOY,CROPSTA,RAIN
1,314.0,0.18621,27.0,32.0,0.13534,0.0,75.86,9.0955,0.4036,0.0169024,0.21671,141957.0,6722.5,314.0,4.0,0.0
1,315.0,0.19927,28.0,32.0,0.15689,0.0,60.395,9.0786,0.4662,0.0166982,0.22095,141947.0,6721.6,315.0,4.0,0.3
1,316.0,0.21252,27.0,31.0,0.18225,0.0,44.981,9.0926,0.5519,0.0165994,0.23094,141937.0,6720.8,316.0,4.0,22.2
1,317.0,0.2259,27.0,31.0,0.21198,0.0,51.805,8.9652,0.5096,0.015952,0.22672,141926.0,6719.9,317.0,4.0,72.2
1,318.0,0.23928,27.0,31.0,0.24656,0.0,85.0,8.8132,0.447,0.0151193,0.21194,141916.0,6719.1,318.0,4.0,32.9
1,319.0,0.25265,27.0,32.0,0.28679,0.0,85.0,8.8396,0.5066,0.0147693,0.20317,141906.0,6718.2,319.0,4.0,21.8
1,320.0,0.26571,27.0,32.0,0.33246,0.0,85.0,8.8733,0.5935,0.0145165,0.2087,141896.0,6717.4,320.0,4.0,0.0
1,321.0,0.27877,27.0,32.0,0.38541,0.0,70.71,8.866,0.6459,0.0140957,0.21258,141886.0,6716.6,321.0,4.0,2.1
1,322.0,0.29183,27.0,31.0,0.44679,0.0,58.253,8.8514,0.6779,0.0135403,0.21283,141876.0,6715.7,322.0,4.0,33.2
1,323.0,0.30521,27.0,32.0,0.51967,0.0,76.535,8.8065,0.6766,0.0128658,0.20819,141866.0,6714.8,323.0,4.0,0.0
1,324.0,0.31827,27.0,32.0,0.60244,0.0,56.122,8.8183,0.7053,0.0121727,0.20299,141855.0,6714.0,324.0,4.0,0.0
1,325.0,0.33133,27.0,32.0,0.69734,0.0,37.679,8.7887,0.7413,0.0114927,0.2,141845.0,6713.1,325.0,4.0,4.4
1,326.0,0.34439,27.0,31.0,0.80609,0.0,24.92,8.7469,0.74,0.0106863,0.19264,141835.0,6712.3,326.0,4.0,29.6
1,327.0,0.35776,27.0,32.0,0.93363,0.0,36.151,8.7007,0.7326,0.00984876,0.1813,141825.0,6711.4,327.0,4.0,0.0
1,328.0,0.37082,27.0,31.0,1.0766,0.0,15.91,8.6816,0.7451,0.00899938,0.1705,141815.0,6710.6,328.0,4.0,24.1
1,329.0,0.3842,27.0,31.0,1.2214,0.0,25.978,8.6617,0.7578,0.00816519,0.15979,141804.0,6709.7,329.0,4.0,9.3
1,330.0,0.39757,27.0,31.0,1.3832,0.0,18.621,8.6275,0.7595,0.00727627,0.14694,141794.0,6708.9,330.0,4.0,38.7
1,331.0,0.41095,26.0,31.0,1.5653,0.0,39.445,8.611,0.7703,0.00639621,0.13272,141784.0,6708.1,331.0,4.0,0.0
1,332.0,0.42606,27.0,31.0,1.7844,0.0,18.949,8.5273,0.7363,0.00543741,0.11453,141774.0,6707.2,332.0,4.0,4.2
1,333.0,0.44151,27.0,32.0,2.0071,0.0,0.0,8.5501,0.7651,0.00463124,0.0996037,141764.0,6706.4,333.0,4.0,0.9
1,334.0,0.45659,27.0,32.0,2.2646,0.0,0.0,20.675,1.3316,0.00201098,0.0751157,141755.0,6705.6,334.0,4.0,6.0
1,335.0,0.47167,28.0,32.0,2.5415,0.0,0.0,27.079,0.2445,0.00103147,0.0524847,141733.0,6703.8,335.0,4.0,0.8
1,336.0,0.48698,27.0,32.0,2.7487,50.0,0.0,27.695,0.1514,0.000166548,0.0422931,141706.0,6701.5,336.0,4.0,1.7
1,337.0,0.50206,28.0,32.0,3.0181,0.0,0.74948,10.346,0.0299,0.00518669,0.0470382,141679.0,6699.2,337.0,4.0,2.0
1,338.0,0.51737,28.0,32.0,3.3242,0.0,0.0,17.996,0.0367,0.00155071,0.0285547,141668.0,6698.4,338.0,4.0,3.0
1,339.0,0.53268,27.0,31.0,3.5649,0.0,0.0,26.845,0.1796,0.00036348,0.0186799,141649.0,6696.8,339.0,4.0,12.2
1,340.0,0.54813,27.0,31.0,3.8636,0.0,0.0,18.83,0.112,0.00080417,0.0203691,141623.0,6694.6,340.0,4.0,29.2
1,341.0,0.56358,27.0,31.0,4.1799,0.0,0.0,10.422,0.0436,0.00059504,0.0148515,141604.0,6693.0,341.0,4.0,12.2
1,342.0,0.57903,26.0,32.0,4.4945,0.0,0.0,9.8619,0.055,1.11133e-05,0.0112572,141593.0,6692.1,342.0,4.0,9.7
1,343.0,0.59384,27.0,31.0,4.8499,0.0,0.0,11.152,0.315,0.0,0.0106448,141582.0,6691.2,343.0,4.0,42.0
1,344.0,0.60929,27.0,31.0,5.1623,50.0,11.308,8.7739,0.3416,0.000120136,0.0122923,141570.0,6690.2,344.0,4.0,21.6
1,345.0,0.62474,27.0,31.0,5.4559,0.0,68.873,8.6353,0.6021,0.000106629,0.0115558,141560.0,6689.4,345.0,4.0,27.6
1,346.0,0.64019,27.0,31.0,5.7284,0.0,82.058,8.649,0.7772,0.000106481,0.0115109,141551.0,6688.6,346.0,4.0,13.7
1,347.0,0.65564,26.0,32.0,5.978,0.0,79.012,8.5994,0.7793,0.000106363,0.0114661,141541.0,6687.8,347.0,4.0,0.2
1,348.0,0.66895,26.0,31.0,6.2369,0.0,60.682,8.5226,0.7562,0.000106025,0.0111764,141531.0,6687.0,348.0,4.0,0.0
1,349.0,0.68254,26.0,31.0,6.4681,0.0,46.158,8.4564,0.7392,0.000105276,0.0108482,141522.0,6686.2,349.0,4.0,0.7
1,350.0,0.69612,27.0,31.0,6.6747,0.0,33.347,8.3894,0.7273,0.000104622,0.0106002,141512.0,6685.4,350.0,4.0,1.2
1,351.0,0.71001,25.0,31.0,6.8351,0.0,20.53,8.4282,0.7685,0.000104429,0.0107304,141503.0,6684.6,351.0,4.0,3.8
1,352.0,0.72329,23.0,24.0,7.0123,50.0,2.8941,8.3045,0.7264,0.00010437,0.0104717,141493.0,6683.8,352.0,4.0,0.0
1,353.0,0.73384,23.0,29.0,7.0568,0.0,34.248,7.8849,0.5767,0.000101698,0.0089832,141484.0,6683.0,353.0,4.0,1.3
1,354.0,0.7461,23.0,29.0,7.2323,50.0,17.082,7.7658,0.5468,9.84089e-05,0.00814829,141475.0,6682.3,354.0,4.0,2.0
1,355.0,0.75836,25.0,29.0,7.3878,0.0,50.794,7.7104,0.5458,9.72357e-05,0.00780663,141467.0,6681.6,355.0,4.0,2.3
1,356.0,0.7713,26.0,30.0,7.4936,0.0,31.825,7.7519,0.5722,9.67922e-05,0.00792584,141458.0,6680.9,356.0,4.0,16.9
1,357.0,0.78492,26.0,31.0,7.5754,0.0,26.403,7.9629,0.6606,9.79031e-05,0.00850477,141450.0,6680.2,357.0,4.0,0.2
1,358.0,0.7985,26.0,31.0,7.6525,50.0,4.2815,8.0744,0.7247,9.98732e-05,0.00922953,141441.0,6679.5,358.0,4.0,0.0
1,359.0,0.81208,26.0,31.0,7.7142,0.0,33.668,8.1331,0.7641,0.000101324,0.00963286,141432.0,6678.7,359.0,4.0,0.0
1,360.0,0.82567,26.0,31.0,7.7603,0.0,12.472,8.1448,0.7789,0.000102145,0.00990976,141423.0,6677.9,360.0,4.0,0.0
1,361.0,0.83925,25.0,32.0,7.7914,0.0,0.0,10.611,1.0239,8.77631e-05,0.00978534,141414.0,6677.2,361.0,4.0,0.0
1,362.0,0.8523,25.0,31.0,7.8231,0.0,0.0,19.895,0.8129,4.63716e-05,0.00938144,141402.0,6676.2,362.0,4.0,0.0
1,363.0,0.86558,23.0,29.0,7.8318,0.0,0.0,24.709,0.4036,1.54261e-05,0.0102225,141381.0,6674.5,363.0,4.0,0.2
1,364.0,0.87784,24.0,31.0,7.8384,50.0,0.0,23.739,0.179,0.0,0.00923167,141357.0,6672.4,364.0,4.0,0.0
1,365.0,0.89081,24.0,31.0,7.7967,0.0,0.0,9.0107,0.0806,0.000873871,0.0119466,141333.0,6670.5,365.0,4.0,0.0
1,366.0,0.90378,24.0,31.0,7.7805,0.0,0.0,15.931,0.0834,5.33077e-05,0.00766577,141325.0,6669.8,1.0,4.0,0.0
1,367.0,0.91676,25.0,31.0,7.7499,0.0,0.0,23.185,0.076,2.21184e-05,0.00865129,141308.0,6668.4,2.0,4.0,0.0
1,368.0,0.93004,27.0,31.0,7.6973,50.0,0.0,24.495,0.1537,0.0,0.00939625,141285.0,6666.5,3.0,4.0,1.0
1,369.0,0.94392,25.0,30.0,7.6116,0.0,1.9341,9.4852,0.0588,0.000960706,0.0141641,141261.0,6664.4,4.0,4.0,2.1
1,370.0,0.9572,26.0,31.0,7.5268,0.0,0.0,10.811,0.0743,8.49431e-05,0.00946323,141252.0,6663.7,5.0,4.0,2.8
1,371.0,0.97078,26.0,31.0,7.4281,0.0,0.0,12.625,0.251,6.12359e-05,0.0101331,141239.0,6662.6,6.0,4.0,0.1
1,372.0,0.98437,25.0,31.0,7.3144,0.0,0.0,21.554,0.1585,3.46534e-05,0.00994536,141225.0,6661.5,7.0,4.0,0.0
1,373.0,0.99765,26.0,31.0,7.1872,50.0,0.0,25.81,0.162,7.06803e-06,0.0104785,141204.0,6659.7,8.0,4.0,0.2
1,374.0,1.0112,26.0,31.0,7.0466,50.0,4.0043,9.4061,0.0614,0.000953196,0.0147417,141179.0,6657.6,9.0,4.0,0.0
1,375.0,1.0581,25.0,31.0,6.9077,0.0,32.655,7.9519,0.0726,0.000104246,0.0101786,141175.0,6656.8,10.0,4.0,0.0
1,376.0,1.104,25.0,30.0,6.7525,50.0,13.915,8.0292,0.1359,0.000104159,0.0100461,141175.0,6656.0,11.0,4.0,0.0
1,377.0,1.1498,26.0,31.0,6.5965,0.0,51.937,7.9845,0.3015,0.000103347,0.00966939,141177.0,6655.3,12.0,4.0,0.0
1,378.0,1.1967,26.0,31.0,6.439,0.0,34.719,7.9818,0.3002,0.000102876,0.00968008,141183.0,6654.5,13.0,4.0,0.1
1,379.0,1.2436,26.0,32.0,6.2795,0.0,14.561,8.0346,0.3045,0.00010314,0.00986991,141191.0,6653.8,14.0,4.0,0.0
1,380.0,1.2896,26.0,32.0,6.1185,0.0,0.0,9.7128,0.4539,9.36884e-05,0.0100145,141200.0,6653.1,15.0,4.0,0.0
1,381.0,1.3355,26.0,32.0,5.9564,0.0,0.0,19.361,0.5539,5.32775e-05,0.00976247,141207.0,6652.2,16.0,4.0,1.5
1,382.0,1.3815,26.0,32.0,5.7933,0.0,0.0,23.884,0.1989,7.14666e-05,0.0115523,141187.0,6650.5,17.0,4.0,0.0
1,383.0,1.4275,26.0,32.0,5.6299,50.0,0.0,26.756,0.1348,1.18656e-06,0.0113829,141161.0,6648.6,18.0,4.0,3.7
1,384.0,1.4735,26.0,32.0,5.4676,0.0,5.6333,9.8307,0.0215,0.000992569,0.01571,141132.0,6646.4,19.0,4.0,0.2
1,385.0,1.5194,26.0,32.0,5.307,0.0,0.0,12.752,0.021,7.73024e-05,0.0101218,141150.0,6645.6,20.0,4.0,0.0
1,386.0,1.5654,26.0,33.0,5.1487,0.0,0.0,23.904,0.1117,3.85782e-05,0.0105738,141153.0,6644.5,21.0,4.0,0.0
1,387.0,1.6101,25.0,33.0,4.9908,50.0,0.0,26.307,0.1384,7.86195e-06,0.0118472,141121.0,6642.5,22.0,4.0,0.0
1,388.0,1.6541,26.0,32.0,4.8325,0.0,2.674,9.5685,0.0076,0.00100421,0.0154354,141089.0,6640.3,23.0,4.0,0.2
1,389.0,1.7001,27.0,32.0,4.6683,0.0,0.0,13.105,0.0128,7.36781e-05,0.00990499,141105.0,6639.6,24.0,4.0,12.9
1,390.0,1.7469,24.0,30.0,4.4992,0.0,0.0,10.959,0.1288,3.62856e-05,0.0124185,141103.0,6638.3,25.0,4.0,0.0
1,391.0,1.7916,23.0,29.0,4.3244,0.0,0.0,21.686,0.1009,1.52229e-05,0.00927593,141104.0,6637.4,26.0,4.0,0.0
1,392.0,1.8339,24.0,31.0,4.1462,0.0,0.0,24.631,0.0027,0.0,0.0094702,141073.0,6635.6,27.0,4.0,3.6
1,393.0,1.8787,26.0,31.0,3.9659,0.0,0.0,24.844,0.0016,0.0,0.00937109,141039.0,6633.6,28.0,4.0,0.0
1,394.0,1.9255,25.0,31.0,3.7852,0.0,0.0,23.98,0.0008,0.0,0.00956628,141014.0,6631.6,29.0,4.0,0.0
1,395.0,1.9714,25.0,32.0,3.6051,0.0,0.0,22.465,0.0003,0.0,0.00914756,140994.0,6629.6,30.0,4.0,0.0
1,396.0,2.0165,25.0,32.0,3.4265,0.0,0.0,21.226,0.0001,0.0,0.00929071,140958.0,6627.8,31.0,4.0,0.0
2,71.0,0.0,26.0,33.0,0.0,50.0,0.0,20.875,0.0,0.0,0.00929071,141052.0,6630.0,71.0,0.0,0.0
2,72.0,0.0,27.0,33.0,0.0,0.0,37.727,18.882,0.0,0.0,0.00684485,140973.0,6627.0,72.0,0.0,0.0
2,73.0,0.0,27.0,32.0,0.0,0.0,22.36,20.045,0.0,0.0,0.0114598,140941.0,6625.1,73.0,0.0,0.0
2,74.0,0.0,28.0,33.0,0.0,50.0,9.241,21.117,0.0,0.0,0.0162832,140918.0,6623.4,74.0,0.0,0.2
2,75.0,0.0,26.0,33.0,0.0,0.0,46.127,22.352,0.0,0.0,0.023089,140896.0,6621.6,75.0,0.0,0.0
2,76.0,0.0,26.0,33.0,0.0,0.0,31.591,22.163,0.0,0.0,0.02636,140874.0,6619.8,76.0,0.0,0.0
2,77.0,0.0,27.0,32.0,0.0,50.0,17.437,22.255,0.0,0.0,0.02945,140852.0,6617.9,77.0,0.0,0.0
2,78.0,0.0,26.0,33.0,0.0,0.0,54.144,22.661,0.0,0.0,0.0337623,140829.0,6616.1,78.0,0.0,0.0
2,79.0,0.0,25.0,35.0,0.0,0.0,39.636,22.811,0.0,0.0,0.0374325,140807.0,6614.2,79.0,0.0,0.0
2,80.0,0.0,26.0,33.0,0.0165,0.0,10.0,9.4677,0.0,0.0137236,0.073837,140784.0,6612.3,80.0,1.0,0.0
2,81.0,0.0124711,26.0,34.0,0.0190094,50.0,0.0,8.2414,0.0,0.0136778,0.0775372,140774.0,6611.5,81.0,4.0,0.0
2,82.0,0.0245501,27.0,33.0,0.0218096,0.0,39.319,8.8822,0.0,0.0116735,0.0792442,140765.0,6610.7,82.0,4.0,0.1
2,83.0,0.0372173,27.0,33.0,0.0251787,0.0,24.382,8.8903,0.0,0.0113777,0.0812937,140755.0,6609.8,83.0,4.0,0.4
2,84.0,0.0498846,27.0,33.0,0.0290683,50.0,9.2961,8.9287,0.0,0.0112202,0.0839051,140745.0,6609.0,84.0,4.0,0.0
2,85.0,0.0625518,26.0,33.0,0.0335587,0.0,43.358,8.9823,0.0,0.0111582,0.0883581,140734.0,6608.1,85.0,4.0,0.0
2,86.0,0.0750229,27.0,33.0,0.0386626,0.0,25.459,8.9289,0.0673,0.0107942,0.0884623,140724.0,6607.3,86.0,4.0,0.0
2,87.0,0.0876902,27.0,33.0,0.0446351,50.0,6.413,8.9629,0.2266,0.010694,0.0921604,140714.0,6606.5,87.0,4.0,0.0
2,88.0,0.10036,27.0,33.0,0.0515303,0.0,34.253,9.005,0.2396,0.0106612,0.0978182,140704.0,6605.6,88.0,4.0,0.0
2,89.0,0.11302,26.0,33.0,0.0594906,50.0,11.297,8.9944,0.2465,0.0104403,0.10098,140694.0,6604.8,89.0,4.0,0.0
2,90.0,0.1255,26.0,33.0,0.0685383,0.0,43.174,9.6416,0.0001,0.0102046,0.10124,140684.0,6603.9,90.0,4.0,0.0
2,91.0,0.13797,26.0,32.0,0.078962,0.0,26.656,9.4518,0.0344,0.00988773,0.10221,140673.0,6603.1,91.0,4.0,0.1
2,92.0,0.1508,26.0,33.0,0.0913153,50.0,12.764,9.3004,0.0934,0.00957961,0.10036,140663.0,6602.2,92.0,4.0,1.8
2,93.0,0.16327,26.0,33.0,0.1052,0.0,49.583,9.2619,0.0904,0.00945339,0.10464,140653.0,6601.4,93.0,4.0,0.3
2,94.0,0.17574,27.0,33.0,0.1212,0.0,33.901,9.1556,0.0917,0.00909982,0.10568,140643.0,6600.5,94.0,4.0,0.0
2,95.0,0.1884,27.0,33.0,0.13993,50.0,19.795,10.052,0.0006,0.0088893,0.1068,140633.0,6599.7,95.0,4.0,0.0
2,96.0,0.20107,27.0,33.0,0.16154,0.0,55.239,9.863,0.0008,0.00877438,0.1127,140623.0,6598.9,96.0,4.0,0.0
2,97.0,0.21374,27.0,33.0,0.1865,0.0,40.42,9.5572,0.001,0.00826041,0.11045,140613.0,6598.0,97.0,4.0,2.4
2,98.0,0.22641,27.0,34.0,0.21531,0.0,27.51,9.3849,0.0013,0.00788166,0.10478,140603.0,6597.2,98.0,4.0,0.0
2,99.0,0.2386,27.0,33.0,0.24733,0.0,11.576,9.3995,0.0018,0.0077811,0.11356,140593.0,6596.4,99.0,4.0,0.7
2,100.0,0.25127,27.0,33.0,0.28554,0.0,0.0,9.3643,0.0024,0.00751865,0.11738,140583.0,6595.5,100.0,4.0,0.1
2,101.0,0.26394,28.0,32.0,0.32965,0.0,0.0,17.468,0.0708,0.00399253,0.0991827,140573.0,6594.7,101.0,4.0,0.0
2,102.0,0.27719,29.0,32.0,0.37603,0.0,0.0,17.153,0.0023,0.00372703,0.0886676,140555.0,6593.2,102.0,4.0,0.0
2,103.0,0.29055,29.0,32.0,0.42726,0.0,0.0,18.866,0.002,0.00314188,0.0786207,140538.0,6591.7,103.0,4.0,0.0
2,104.0,0.30391,27.0,32.0,0.48355,0.0,0.0,19.749,0.0017,0.00233837,0.0703125,140519.0,6590.2,104.0,4.0,5.1
2,105.0,0.31697,26.0,33.0,0.54258,50.0,0.0,20.05,0.0015,0.00170915,0.0620551,140499.0,6588.5,105.0,4.0,2.8
2,106.0,0.32944,26.0,32.0,0.60429,0.0,11.202,10.28,0.0014,0.0177556,0.0863091,140479.0,6586.9,106.0,4.0,4.5
2,107.0,0.34227,27.0,32.0,0.69686,0.0,3.211,8.7567,0.0026,0.0157638,0.0805798,140469.0,6586.0,107.0,4.0,2.6
2,108.0,0.35533,27.0,32.0,0.8045,0.0,0.0,10.65,0.0041,0.0126255,0.0755541,140459.0,6585.2,108.0,4.0,2.5
2,109.0,0.36839,27.0,32.0,0.92766,0.0,0.0,18.054,0.0048,0.00770677,0.0625205,140447.0,6584.2,109.0,4.0,3.5
2,110.0,0.38144,27.0,33.0,1.066,0.0,0.0,22.802,0.005,0.0043578,0.0518614,140428.0,6582.6,110.0,4.0,2.5
2,111.0,0.39411,27.0,33.0,1.2678,0.0,0.0,23.964,0.0054,0.00229728,0.0435363,140405.0,6580.7,111.0,4.0,1.8
2,112.0,0.40678,29.0,34.0,1.4718,50.0,0.0,26.275,0.0052,0.000608561,0.0352084,140381.0,6578.7,112.0,4.0,0.5
2,113.0,0.42094,28.0,34.0,1.6788,0.0,2.3154,10.851,0.0047,0.00800274,0.0467145,140356.0,6576.6,113.0,4.0,0.0
2,114.0,0.43513,28.0,33.0,1.9254,0.0,0.0,22.79,0.0054,0.00135106,0.0277409,140345.0,6575.7,114.0,4.0,0.0
2,115.0,0.44989,28.0,33.0,2.1646,50.0,0.0,25.134,0.0052,0.000191755,0.0203582,140322.0,6573.8,115.0,4.0,0.0
2,116.0,0.46466,29.0,34.0,2.3769,0.0,0.13608,10.559,0.0049,0.00202049,0.0284025,140297.0,6571.7,116.0,4.0,0.7
2,117.0,0.47882,29.0,34.0,2.6641,0.0,0.0,23.756,0.0064,7.38302e-05,0.0128361,140287.0,6570.8,117.0,4.0,8.1
2,118.0,0.49299,29.0,33.0,2.9488,50.0,0.0,23.821,0.0063,0.000236222,0.0191142,140262.0,6568.8,118.0,4.0,0.0
2,119.0,0.5078,30.0,33.0,3.1841,0.0,9.1446,9.7071,0.0099,0.000994462,0.0205332,140239.0,6566.9,119.0,4.0,2.3
2,120.0,0.52239,30.0,34.0,3.4375,0.0,0.0,13.032,0.022,9.60347e-05,0.0148236,140228.0,6566.0,120.0,4.0,11.3
2,121.0,0.53628,29.0,34.0,3.7058,0.0,0.0,12.281,0.033,5.87114e-05,0.0175381,140213.0,6564.7,121.0,4.0,6.9
2,122.0,0.55044,30.0,34.0,3.9889,0.0,0.0,17.882,0.0365,3.49444e-05,0.0154065,140199.0,6563.5,122.0,4.0,5.7
2,123.0,0.56433,30.0,34.0,4.222,50.0,0.0,22.647,0.0407,3.78876e-05,0.0161561,140181.0,6562.0,123.0,4.0,0.1
2,124.0,0.57822,30.0,35.0,4.4371,0.0,7.4412,10.392,0.0433,0.000648664,0.022292,140158.0,6560.1,124.0,4.0,0.8
2,125.0,0.59142,30.0,34.0,4.6547,0.0,0.0,13.992,0.3862,9.35949e-05,0.0158235,140147.0,6559.2,125.0,4.0,2.0
2,126.0,0.6053,30.0,34.0,4.8473,50.0,0.0,23.692,0.1806,5.44438e-05,0.0170816,140131.0,6557.9,126.0,4.0,15.6
2,127.0,0.61919,30.0,34.0,5.0212,0.0,29.684,10.647,0.0863,0.000846873,0.0233473,140107.0,6555.9,127.0,4.0,25.5
2,128.0,0.63308,30.0,35.0,5.1817,0.0,37.967,8.8321,0.3121,0.000119006,0.016666,140097.0,6555.0,128.0,4.0,3.7
2,129.0,0.64628,30.0,34.0,5.3491,50.0,19.342,9.0203,0.3311,0.000118808,0.016685,140086.0,6554.1,129.0,4.0,9.5
2,130.0,0.66017,30.0,34.0,5.4876,0.0,58.681,9.0471,0.5769,0.000118907,0.0166463,140075.0,6553.2,130.0,4.0,3.4
2,131.0,0.67265,29.0,34.0,5.6118,0.0,41.891,9.0642,0.6404,0.000118939,0.0167387,140065.0,6552.3,131.0,4.0,0.5
2,132.0,0.68538,30.0,33.0,5.7478,0.0,22.241,9.0284,0.7529,0.000118583,0.0162889,140054.0,6551.4,132.0,4.0,0.4
2,133.0,0.69849,29.0,34.0,5.8333,50.0,2.1395,9.028,0.8578,0.000117943,0.0163043,140043.0,6550.6,133.0,4.0,8.6
2,134.0,0.71123,29.0,34.0,5.9472,0.0,41.09,8.9847,0.8625,0.000118067,0.0160213,140033.0,6549.7,134.0,4.0,4.4
2,135.0,0.72396,29.0,35.0,6.0499,0.0,25.001,8.9359,0.8482,0.000117337,0.015726,140022.0,6548.8,135.0,4.0,5.2
2,136.0,0.7361,29.0,33.0,6.149,50.0,11.932,8.9156,0.878,0.000116873,0.0156546,140012.0,6547.9,136.0,4.0,79.5
2,137.0,0.74942,29.0,33.0,6.2195,0.0,85.0,8.8793,0.8942,0.000116873,0.0154545,140001.0,6547.1,137.0,4.0,71.5
2,138.0,0.76274,29.0,34.0,6.2821,0.0,85.0,8.8442,0.9069,0.00011643,0.0153375,139991.0,6546.2,138.0,4.0,35.9
2,139.0,0.77547,29.0,33.0,6.3474,0.0,85.0,8.8221,0.9332,0.000116254,0.0153373,139981.0,6545.3,139.0,4.0,4.8
2,140.0,0.78879,29.0,32.0,6.3953,0.0,74.82,8.7887,0.9488,0.000116252,0.0153194,139970.0,6544.5,140.0,4.0,5.9
2,141.0,0.80266,28.0,32.0,6.4202,0.0,61.883,8.753,0.9543,0.000116121,0.0152288,139960.0,6543.6,141.0,4.0,3.3
2,142.0,0.81642,28.0,32.0,6.4583,0.0,47.878,8.685,0.9083,0.000115554,0.014735,139950.0,6542.8,142.0,4.0,3.8
2,143.0,0.83018,29.0,32.0,6.4879,0.0,33.703,8.6243,0.8784,0.000114421,0.0142542,139939.0,6541.9,143.0,4.0,9.5
2,144.0,0.84404,31.0,33.0,6.4893,0.0,21.125,8.6378,0.9326,0.000114024,0.014384,139929.0,6541.1,144.0,4.0,24.3
2,145.0,0.85653,29.0,30.0,6.4539,0.0,23.384,8.7058,1.109,0.000115557,0.0156246,139919.0,6540.2,145.0,4.0,46.1
2,146.0,0.87117,29.0,31.0,6.3956,0.0,47.506,8.6273,1.0591,0.000117014,0.0155898,139909.0,6539.3,146.0,4.0,56.5
2,147.0,0.88554,31.0,32.0,6.3597,0.0,81.949,8.5742,1.0032,0.000115918,0.015019,139898.0,6538.5,147.0,4.0,0.0
2,148.0,0.89865,31.0,33.0,6.2875,0.0,59.816,8.6384,1.1591,0.000116127,0.0158419,139888.0,6537.6,148.0,4.0,0.1
