RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,IR,WL0,CO2C,CH4C,N2ON,NH3,SOC,SON,DOY,CROPSTA,RAIN
1,319.0,0.17739,32.0,37.0,0.12784,0.0,85.0,8.8692,1.7919,0.0203841,0.40255,141858.0,6714.2,319.0,4.0,21.8
1,320.0,0.18641,32.0,37.0,0.1419,0.0,85.0,9.1175,1.6283,0.0201922,0.41064,141847.0,6713.3,320.0,4.0,0.0
1,321.0,0.19543,32.0,37.0,0.15751,0.0,65.634,9.0455,1.7146,0.0199624,0.422,141835.0,6712.3,321.0,4.0,2.1
1,322.0,0.20445,32.0,36.0,0.17483,0.0,47.825,8.9905,1.7629,0.0196162,0.42828,141823.0,6711.3,322.0,4.0,33.2
1,323.0,0.21407,32.0,37.0,0.19535,0.0,59.521,9.0045,1.6175,0.0188118,0.41641,141811.0,6710.3,323.0,4.0,0.0
1,324.0,0.22309,32.0,37.0,0.21683,0.0,31.801,8.9849,1.7267,0.0184253,0.40979,141799.0,6709.3,324.0,4.0,0.0
1,325.0,0.23211,32.0,37.0,0.24068,50.0,7.8764,8.9219,1.8368,0.0181192,0.42235,141787.0,6708.3,325.0,4.0,4.4
1,326.0,0.24113,32.0,36.0,0.26716,0.0,40.093,8.8579,1.9402,0.0177564,0.42772,141775.0,6707.3,326.0,4.0,29.6
1,327.0,0.25076,32.0,37.0,0.29851,0.0,45.85,8.8521,1.8621,0.0170888,0.42073,141763.0,6706.3,327.0,4.0,0.0
1,328.0,0.25978,32.0,36.0,0.33134,0.0,20.833,8.8714,1.7649,0.0162883,0.40149,141752.0,6705.3,328.0,4.0,24.1
1,329.0,0.2694,32.0,36.0,0.37022,0.0,27.966,8.8481,1.8528,0.0158437,0.39789,141740.0,6704.3,329.0,4.0,9.3
1,330.0,0.27902,32.0,36.0,0.41366,50.0,17.24,8.8109,1.8987,0.0153368,0.3981,141728.0,6703.4,330.0,4.0,38.7
1,331.0,0.28864,31.0,36.0,0.4622,0.0,84.923,8.7791,1.9499,0.0147997,0.39449,141716.0,6702.4,331.0,4.0,0.0
1,332.0,0.29886,32.0,36.0,0.51982,0.0,62.607,8.7711,1.9184,0.0140871,0.38227,141704.0,6701.4,332.0,4.0,4.2
1,333.0,0.30848,32.0,37.0,0.58081,0.0,39.482,8.773,1.9824,0.0135308,0.37811,141692.0,6700.4,333.0,4.0,0.9
1,334.0,0.3175,32.0,37.0,0.6447,50.0,14.645,8.7219,2.0053,0.0128878,0.3723,141681.0,6699.4,334.0,4.0,6.0
1,335.0,0.32652,33.0,37.0,0.71485,0.0,45.817,8.6762,2.1241,0.0123318,0.36872,141669.0,6698.4,335.0,4.0,0.8
1,336.0,0.33494,32.0,37.0,0.78745,50.0,16.133,8.6543,2.1197,0.0116975,0.36265,141657.0,6697.4,336.0,4.0,1.7
1,337.0,0.34396,33.0,37.0,0.87226,0.0,45.467,8.6337,2.1713,0.0109956,0.3473,141645.0,6696.4,337.0,4.0,2.0
1,338.0,0.35238,33.0,37.0,0.95912,50.0,16.513,8.6231,2.1723,0.0103283,0.33779,141633.0,6695.4,338.0,4.0,3.0
1,339.0,0.3608,32.0,36.0,1.0546,0.0,35.233,8.5715,2.3006,0.009729,0.32849,141621.0,6694.5,339.0,4.0,12.2
1,340.0,0.37042,32.0,36.0,1.3257,0.0,20.281,8.5831,2.2221,0.00894371,0.30839,141609.0,6693.5,340.0,4.0,29.2
1,341.0,0.38004,32.0,36.0,1.5229,0.0,22.585,8.6086,2.1684,0.00803299,0.27929,141597.0,6692.5,341.0,4.0,12.2
1,342.0,0.38966,31.0,37.0,1.72,50.0,8.0274,8.6158,2.1657,0.00714129,0.25385,141585.0,6691.5,342.0,4.0,9.7
1,343.0,0.39929,32.0,36.0,1.9308,0.0,40.108,8.6258,2.1325,0.00619046,0.22214,141574.0,6690.5,343.0,4.0,42.0
1,344.0,0.40891,32.0,36.0,2.1519,0.0,58.464,8.6372,2.1038,0.00523627,0.1919,141562.0,6689.5,344.0,4.0,21.6
1,345.0,0.42002,32.0,36.0,2.4107,0.0,55.943,8.635,2.1287,0.00436574,0.16176,141550.0,6688.5,345.0,4.0,27.6
1,346.0,0.43113,32.0,36.0,2.6555,0.0,59.356,8.6257,2.155,0.00354844,0.13227,141538.0,6687.6,346.0,4.0,13.7
1,347.0,0.44224,31.0,37.0,2.9048,0.0,48.778,8.6269,2.1618,0.00280128,0.102,141527.0,6686.6,347.0,4.0,0.2
1,348.0,0.45335,31.0,36.0,3.1867,0.0,24.666,8.6578,2.0236,0.00201909,0.0658991,141515.0,6685.6,348.0,4.0,0.0
1,349.0,0.46516,31.0,36.0,3.5021,50.0,1.5439,8.6883,1.9754,0.0014349,0.0377975,141503.0,6684.6,349.0,4.0,0.7
1,350.0,0.47696,32.0,36.0,3.8297,0.0,31.421,8.695,2.0008,0.00113686,0.0293718,141492.0,6683.7,350.0,4.0,1.2
1,351.0,0.48808,30.0,36.0,4.1361,50.0,11.474,8.6894,2.062,0.000126807,0.0218725,141480.0,6682.7,351.0,4.0,3.8
1,352.0,0.50058,28.0,29.0,4.4584,0.0,42.323,8.6982,1.9385,0.000127806,0.0208581,141469.0,6681.7,352.0,4.0,0.0
1,353.0,0.51611,28.0,34.0,4.6116,50.0,19.737,8.667,1.6232,0.000125043,0.0184767,141457.0,6680.8,353.0,4.0,1.3
1,354.0,0.53029,28.0,34.0,4.9479,0.0,48.52,8.6648,1.4814,0.000121045,0.0167176,141446.0,6679.9,354.0,4.0,2.0
1,355.0,0.54448,30.0,34.0,5.286,0.0,28.232,8.6639,1.4533,0.000119369,0.0160552,141435.0,6679.0,355.0,4.0,2.3
1,356.0,0.55836,31.0,35.0,5.5284,50.0,8.1955,8.7129,1.5589,0.000118986,0.0164778,141425.0,6678.1,356.0,4.0,16.9
1,357.0,0.57087,31.0,36.0,5.7293,0.0,52.742,8.7547,1.7732,0.000121064,0.0177818,141414.0,6677.2,357.0,4.0,0.2
1,358.0,0.58267,31.0,36.0,5.9158,0.0,30.551,8.7221,1.7396,0.000122463,0.0182635,141403.0,6676.3,358.0,4.0,0.0
1,359.0,0.59448,31.0,36.0,6.1454,50.0,8.4622,8.7471,1.8246,0.000122682,0.0184891,141392.0,6675.3,359.0,4.0,0.0
1,360.0,0.60628,31.0,36.0,6.3651,0.0,36.476,8.7482,1.9474,0.000124415,0.0192499,141381.0,6674.4,360.0,4.0,0.0
1,361.0,0.61809,30.0,37.0,6.546,50.0,14.434,8.7424,1.9606,0.000125368,0.0196472,141369.0,6673.5,361.0,4.0,0.0
1,362.0,0.6299,30.0,36.0,6.7327,0.0,42.449,8.7412,1.9227,0.000125517,0.0192872,141358.0,6672.5,362.0,4.0,0.0
1,363.0,0.6424,28.0,34.0,6.9044,0.0,20.549,8.7438,1.8616,0.000124967,0.0189114,141347.0,6671.6,363.0,4.0,0.2
1,364.0,0.65658,29.0,36.0,7.0799,50.0,0.0,8.6411,1.6387,0.000123401,0.0176349,141336.0,6670.7,364.0,4.0,0.0
1,365.0,0.66813,29.0,36.0,7.2279,0.0,32.239,8.6571,1.6526,0.00011912,0.0169762,141325.0,6669.8,365.0,4.0,0.0
1,366.0,0.67969,29.0,36.0,7.371,50.0,10.517,8.6525,1.6597,0.000118972,0.0170525,141314.0,6668.8,1.0,4.0,0.0
1,367.0,0.69124,30.0,36.0,7.5028,0.0,38.84,8.6491,1.6629,0.000118879,0.0169416,141303.0,6667.9,2.0,4.0,0.0
1,368.0,0.70248,32.0,36.0,7.6131,50.0,17.271,8.6622,1.7111,0.000119122,0.0173646,141292.0,6667.0,3.0,4.0,1.0
1,369.0,0.71246,30.0,35.0,7.6805,0.0,46.734,8.6887,1.9658,0.000120984,0.018979,141281.0,6666.1,4.0,4.0,2.1
1,370.0,0.72432,31.0,36.0,7.7755,0.0,27.285,8.6494,1.9062,0.000122842,0.0191761,141270.0,6665.2,5.0,4.0,2.8
1,371.0,0.73494,31.0,36.0,7.848,50.0,9.3322,8.6592,1.9277,0.000122573,0.0193632,141259.0,6664.3,6.0,4.0,0.1
1,372.0,0.74555,30.0,36.0,7.9165,0.0,37.867,8.6562,2.0154,0.000123727,0.0198878,141247.0,6663.3,7.0,4.0,0.0
1,373.0,0.75679,31.0,36.0,7.9931,50.0,16.245,8.6369,1.9365,0.000123919,0.0196851,141236.0,6662.4,8.0,4.0,0.2
1,374.0,0.7674,31.0,36.0,8.0437,0.0,44.811,8.6472,1.9875,0.000123698,0.0198113,141225.0,6661.4,9.0,4.0,0.0
1,375.0,0.77801,30.0,36.0,8.0873,0.0,23.17,8.6349,1.9914,0.000124198,0.020086,141214.0,6660.5,10.0,4.0,0.0
1,376.0,0.78925,30.0,35.0,8.1379,50.0,1.5741,8.6283,1.9329,0.000123921,0.0198136,141202.0,6659.6,11.0,4.0,0.0
1,377.0,0.80111,31.0,36.0,8.1709,0.0,33.853,8.6279,1.895,0.000123393,0.0192988,141191.0,6658.6,12.0,4.0,0.0
1,378.0,0.81172,31.0,36.0,8.1855,50.0,12.296,8.635,1.9553,0.000123338,0.0197356,141180.0,6657.7,13.0,4.0,0.1
1,379.0,0.82233,31.0,37.0,8.1948,0.0,40.77,8.6217,2.0332,0.000124289,0.0202238,141169.0,6656.7,14.0,4.0,0.0
1,380.0,0.83232,31.0,37.0,8.1923,50.0,19.106,8.6085,2.0354,0.000124827,0.0205544,141157.0,6655.8,15.0,4.0,0.0
1,381.0,0.84231,31.0,37.0,8.1947,0.0,47.484,8.606,2.0727,0.000125221,0.0207226,141146.0,6654.9,16.0,4.0,1.5
1,382.0,0.8523,31.0,37.0,8.1892,0.0,27.442,8.5953,2.0391,0.0001254,0.0207868,141135.0,6653.9,17.0,4.0,0.0
1,383.0,0.86228,31.0,37.0,8.1759,50.0,5.9051,8.5951,2.064,0.000125366,0.0209463,141123.0,6653.0,18.0,4.0,3.7
1,384.0,0.87227,31.0,37.0,8.1546,0.0,38.063,8.585,2.1089,0.000125971,0.0211471,141112.0,6652.0,19.0,4.0,0.2
1,385.0,0.88226,31.0,37.0,8.1159,50.0,16.618,8.5764,2.0955,0.000126193,0.021315,141100.0,6651.1,20.0,4.0,0.0
1,386.0,0.89225,31.0,38.0,8.0628,0.0,44.945,8.5728,2.1124,0.000126311,0.0213201,141089.0,6650.1,21.0,4.0,0.0
1,387.0,0.90161,30.0,38.0,8.0067,0.0,23.268,8.5677,2.0915,0.000126353,0.0214041,141077.0,6649.2,22.0,4.0,0.0
1,388.0,0.9116,31.0,37.0,7.9631,50.0,1.6464,8.5659,2.0234,0.000125934,0.0210632,141066.0,6648.2,23.0,4.0,0.2
1,389.0,0.92159,32.0,37.0,7.8969,0.0,30.2,8.5697,2.0816,0.000125796,0.0211292,141055.0,6647.3,24.0,4.0,12.9
1,390.0,0.93095,29.0,35.0,7.8006,0.0,21.333,8.5457,2.2048,0.000126797,0.0221064,141043.0,6646.3,25.0,4.0,0.0
1,391.0,0.9431,28.0,34.0,7.7072,50.0,0.0,8.5263,1.9655,0.000126559,0.0210475,141032.0,6645.3,26.0,4.0,0.0
1,392.0,0.95585,29.0,36.0,7.6173,0.0,32.225,8.4999,1.7109,0.000123173,0.0186479,141020.0,6644.4,27.0,4.0,3.6
1,393.0,0.9674,31.0,36.0,7.5139,50.0,14.048,8.5427,1.6982,0.000120911,0.0180882,141010.0,6643.5,28.0,4.0,0.0
1,394.0,0.97801,30.0,36.0,7.4009,0.0,42.31,8.5751,1.8979,0.000121711,0.0191917,140999.0,6642.6,29.0,4.0,0.0
1,395.0,0.98925,30.0,37.0,7.2858,0.0,20.617,8.5387,1.9062,0.000123219,0.0208133,140987.0,6641.6,30.0,4.0,0.0
1,396.0,0.99986,30.0,37.0,7.1588,50.0,0.0,8.5319,1.8936,0.000123227,0.0216266,140976.0,6640.7,31.0,4.0,0.0
1,397.0,1.0105,30.0,37.0,7.024,0.0,32.132,8.5172,1.9295,0.000123584,0.0225876,140966.0,6639.8,32.0,4.0,0.0
1,398.0,1.0471,31.0,37.0,6.8909,50.0,10.33,8.485,1.9177,0.000123722,0.0211524,140960.0,6638.9,33.0,4.0,0.0
1,399.0,1.0816,30.0,37.0,6.7442,0.0,38.466,8.4565,2.0197,0.000124343,0.0206104,140956.0,6637.9,34.0,4.0,0.0
1,400.0,1.1182,30.0,36.0,6.5985,50.0,16.601,8.3976,1.9814,0.000125071,0.0207568,140955.0,6637.0,35.0,4.0,0.0
1,401.0,1.157,31.0,37.0,6.4512,0.0,44.784,8.3561,1.9277,0.000124563,0.0203048,140957.0,6636.1,36.0,4.0,0.2
1,402.0,1.1915,30.0,37.0,6.302,0.0,22.987,8.3268,1.9637,0.000124454,0.0206465,140961.0,6635.2,37.0,4.0,0.0
1,403.0,1.2281,28.0,35.0,6.1536,50.0,0.93581,8.2695,1.9602,0.000124791,0.0207817,140967.0,6634.2,38.0,4.0,0.0
1,404.0,1.2703,25.0,35.0,6.004,0.0,28.315,8.1852,1.7337,0.000123419,0.0191225,140975.0,6633.3,39.0,4.0,0.0
1,405.0,1.3114,27.0,37.0,5.8538,50.0,6.0088,8.0342,1.4319,0.000119531,0.0167427,140985.0,6632.4,40.0,4.0,0.0
1,406.0,1.3497,29.0,36.0,5.7029,0.0,33.9,8.0701,1.3973,0.000116108,0.0156094,140996.0,6631.6,41.0,4.0,0.0
1,407.0,1.3896,29.0,37.0,5.552,50.0,11.89,8.11,1.5316,0.000116478,0.0164114,141009.0,6630.7,42.0,4.0,0.0
1,408.0,1.4274,30.0,37.0,5.4008,0.0,39.654,8.0838,1.6411,0.00011813,0.0172692,141021.0,6629.9,43.0,4.0,0.0
1,409.0,1.464,31.0,37.0,5.2501,50.0,17.369,8.0592,1.7331,0.000119539,0.0182373,141033.0,6629.0,44.0,4.0,0.0
1,410.0,1.4985,31.0,37.0,5.1005,0.0,45.092,8.0509,1.9246,0.000121611,0.0195934,141044.0,6628.1,45.0,4.0,0.0
1,411.0,1.533,30.0,36.0,4.9524,0.0,22.734,8.135,2.0261,0.000123639,0.0205764,141055.0,6627.2,46.0,4.0,0.2
1,412.0,1.5718,30.0,37.0,4.806,50.0,0.34849,8.1209,1.9918,0.000124212,0.0206617,141065.0,6626.3,47.0,4.0,0.0
1,413.0,1.6084,31.0,36.0,4.6613,0.0,27.162,8.1272,1.9955,0.000124265,0.0205047,141074.0,6625.4,48.0,4.0,0.0
1,414.0,1.645,30.0,37.0,4.5175,50.0,3.9379,8.1331,2.0791,0.000124832,0.0212246,141082.0,6624.5,49.0,4.0,0.0
1,415.0,1.6817,30.0,38.0,4.3695,0.0,30.22,8.1122,2.0619,0.000125469,0.0211591,141088.0,6623.6,50.0,4.0,0.0
1,416.0,1.7162,29.0,37.0,4.2182,50.0,6.8774,8.1261,2.0447,0.000125285,0.021235,141094.0,6622.6,51.0,4.0,0.0
1,417.0,1.7539,30.0,37.0,4.0647,0.0,33.287,8.1248,1.944,0.000124785,0.0204678,141098.0,6621.7,52.0,4.0,0.0
1,418.0,1.7906,29.0,37.0,3.9086,50.0,8.8329,8.1562,1.959,0.000124064,0.0205438,141101.0,6620.8,53.0,4.0,0.0
1,419.0,1.8284,30.0,37.0,3.7517,0.0,35.304,8.1507,1.9149,0.000124002,0.0201607,141102.0,6619.9,54.0,4.0,0.0
1,420.0,1.865,30.0,37.0,3.5937,50.0,12.056,8.1724,1.9452,0.00012369,0.0204174,141103.0,6619.0,55.0,4.0,0.0
1,421.0,1.9016,31.0,38.0,3.4352,0.0,37.549,8.1702,2.0048,0.000124333,0.0207551,141102.0,6618.1,56.0,4.0,0.1
1,422.0,1.934,31.0,37.0,3.2777,50.0,12.04,8.1689,2.1055,0.000125244,0.0227983,141099.0,6617.1,57.0,4.0,0.0
1,423.0,1.9684,30.0,37.0,3.1227,0.0,36.522,8.1472,2.2008,0.000126678,0.0269942,141096.0,6616.2,58.0,4.0,0.0
1,424.0,2.0051,31.0,37.0,2.9697,0.0,11.181,8.1687,2.127,0.000127195,0.0275545,141078.0,6615.2,59.0,4.0,0.0
2,71.0,0.0,31.0,38.0,0.0,50.0,11.181,8.5976,2.7766,0.000127195,0.0275545,141150.0,6619.5,71.0,0.0,0.0
2,72.0,0.0,32.0,38.0,0.0,0.0,38.403,7.1774,0.9513,8.11254e-05,0.0112771,141126.0,6618.1,72.0,0.0,0.0
2,73.0,0.0,32.0,37.0,0.0,50.0,17.614,7.7652,1.3546,9.37669e-05,0.0203056,141110.0,6617.0,73.0,0.0,0.0
2,74.0,0.0,33.0,38.0,0.0,0.0,50.496,7.9629,1.691,0.000101615,0.0301287,141095.0,6616.0,74.0,0.0,0.2
2,75.0,0.0,31.0,38.0,0.0,0.0,33.36,7.9898,1.6438,0.000106393,0.0380431,141167.0,6616.6,75.0,0.0,0.0
2,76.0,0.0,31.0,38.0,0.0,50.0,14.278,8.0751,1.8028,0.000107948,0.0446287,141092.0,6614.4,76.0,0.0,0.0
2,77.0,0.0,32.0,37.0,0.0,0.0,45.854,8.0719,2.1164,0.000112297,0.0576219,141078.0,6613.4,77.0,0.0,0.0
2,78.0,0.0,31.0,38.0,0.0,0.0,28.597,8.0855,2.0473,0.000115067,0.0649826,141064.0,6612.4,78.0,0.0,0.0
2,79.0,0.0,30.0,40.0,0.0,50.0,9.8934,8.1014,2.1132,0.000115317,0.0726455,141051.0,6611.5,79.0,0.0,0.0
2,80.0,0.0,31.0,38.0,0.0165,0.0,10.0,7.0563,2.4322,0.00153705,0.0906465,141039.0,6610.5,80.0,1.0,0.0
2,81.0,0.00902001,31.0,39.0,0.018315,50.0,0.0,15.095,1.7902,0.00155694,0.0934329,141028.0,6609.6,81.0,4.0,0.0
2,82.0,0.0174387,32.0,38.0,0.0201491,0.0,29.913,9.6155,1.4902,0.00176359,0.10983,141009.0,6608.1,82.0,4.0,0.1
2,83.0,0.0258574,32.0,38.0,0.0222178,50.0,9.8061,7.9725,2.1829,0.00170051,0.11645,140997.0,6607.1,83.0,4.0,0.4
2,84.0,0.034276,32.0,38.0,0.0244988,0.0,39.638,7.9832,2.549,0.00168115,0.12521,140985.0,6606.2,84.0,4.0,0.0
2,85.0,0.0426947,31.0,38.0,0.027014,50.0,18.707,8.0096,2.469,0.00161382,0.13047,140973.0,6605.2,85.0,4.0,0.0
2,86.0,0.0517147,32.0,38.0,0.0299855,0.0,44.392,8.0279,2.4505,0.00158097,0.13472,140962.0,6604.2,86.0,4.0,0.0
2,87.0,0.0601334,32.0,38.0,0.0330641,50.0,18.445,8.0485,2.3872,0.00178975,0.14019,140950.0,6603.2,87.0,4.0,0.0
2,88.0,0.0685521,32.0,38.0,0.0364586,0.0,37.481,8.0177,2.4815,0.00179653,0.14903,140938.0,6602.3,88.0,4.0,0.0
2,89.0,0.0769707,31.0,38.0,0.0402017,50.0,6.2376,8.0087,2.4915,0.00175986,0.15605,140927.0,6601.3,89.0,4.0,0.0
2,90.0,0.0859907,31.0,38.0,0.0446239,0.0,31.374,7.9967,2.521,0.00174141,0.16182,140915.0,6600.3,90.0,4.0,0.0
2,91.0,0.0950108,31.0,37.0,0.0495326,50.0,9.2269,7.9994,2.5065,0.00170031,0.16785,140903.0,6599.4,91.0,4.0,0.1
2,92.0,0.10463,31.0,38.0,0.0553444,0.0,40.719,8.018,2.4623,0.00166144,0.16878,140892.0,6598.4,92.0,4.0,1.8
2,93.0,0.11365,31.0,38.0,0.0614323,0.0,21.935,8.0489,2.3929,0.00161139,0.1729,140880.0,6597.4,93.0,4.0,0.3
2,94.0,0.12267,32.0,38.0,0.0681898,50.0,0.87061,8.0307,2.4608,0.00159822,0.18039,140868.0,6596.4,94.0,4.0,0.0
2,95.0,0.13109,32.0,38.0,0.0751907,0.0,32.884,7.9412,2.6605,0.00160328,0.19496,140857.0,6595.5,95.0,4.0,0.0
2,96.0,0.13951,32.0,38.0,0.0829102,50.0,13.764,7.9249,2.6459,0.00155984,0.20097,140845.0,6594.5,96.0,4.0,0.0
2,97.0,0.14793,32.0,38.0,0.0914224,0.0,44.45,7.9072,2.6935,0.0015355,0.20654,140833.0,6593.5,97.0,4.0,2.4
2,98.0,0.15635,32.0,39.0,0.10081,0.0,27.177,7.9538,2.5813,0.00147221,0.20709,140821.0,6592.5,98.0,4.0,0.0
2,99.0,0.16416,32.0,38.0,0.11042,50.0,6.9427,7.9257,2.6757,0.00145995,0.21448,140810.0,6591.6,99.0,4.0,0.7
2,100.0,0.17258,32.0,38.0,0.12176,0.0,37.842,7.8631,2.7983,0.00143827,0.22283,140798.0,6590.6,100.0,4.0,0.1
2,101.0,0.181,33.0,37.0,0.13426,50.0,16.84,7.8931,2.7021,0.00138284,0.22246,140786.0,6589.6,101.0,4.0,0.0
2,102.0,0.18942,34.0,37.0,0.14804,0.0,45.166,7.8946,2.7244,0.00135898,0.22428,140774.0,6588.6,102.0,4.0,0.0
2,103.0,0.19724,34.0,37.0,0.16215,0.0,20.732,7.9332,2.6328,0.00131758,0.22511,140762.0,6587.6,103.0,4.0,0.0
2,104.0,0.20505,32.0,37.0,0.17761,50.0,0.0,7.9062,2.7274,0.00131508,0.23191,140751.0,6586.6,104.0,4.0,5.1
2,105.0,0.21407,31.0,38.0,0.19715,0.0,41.855,7.9099,2.6949,0.00126016,0.22761,140739.0,6585.7,105.0,4.0,2.8
2,106.0,0.22309,31.0,37.0,0.21883,0.0,27.161,7.9712,2.56,0.00120805,0.22154,140727.0,6584.7,106.0,4.0,4.5
2,107.0,0.23272,32.0,37.0,0.24451,50.0,16.182,8.0148,2.5107,0.0011736,0.21468,140715.0,6583.7,107.0,4.0,2.6
2,108.0,0.24174,32.0,37.0,0.27141,0.0,53.278,7.9852,2.6077,0.00116297,0.21799,140704.0,6582.7,108.0,4.0,2.5
2,109.0,0.25076,32.0,37.0,0.30126,0.0,38.199,8.0427,2.4138,0.00111043,0.20986,140692.0,6581.7,109.0,4.0,3.5
2,110.0,0.25978,32.0,38.0,0.3344,0.0,23.282,8.0926,2.367,0.00109158,0.199,140680.0,6580.8,110.0,4.0,2.5
2,111.0,0.26819,32.0,38.0,0.36873,50.0,7.2548,8.0074,2.6153,0.00110733,0.2082,140669.0,6579.8,111.0,4.0,1.8
2,112.0,0.27661,34.0,39.0,0.40659,0.0,39.61,7.9006,2.7922,0.00111228,0.21192,140657.0,6578.8,112.0,4.0,0.5
2,113.0,0.28323,33.0,39.0,0.43939,50.0,18.13,7.8048,2.9597,0.00111803,0.21977,140645.0,6577.8,113.0,4.0,0.0
2,114.0,0.29044,33.0,38.0,0.47805,0.0,43.684,7.7129,3.1056,0.00112267,0.21747,140633.0,6576.8,114.0,4.0,0.0
2,115.0,0.29826,33.0,38.0,0.52363,50.0,18.189,7.7613,2.9988,0.00109692,0.20613,140621.0,6575.9,115.0,4.0,0.0
2,116.0,0.30608,34.0,39.0,0.57355,0.0,41.685,7.7778,2.9994,0.00108953,0.19349,140609.0,6574.9,116.0,4.0,0.7
2,117.0,0.31269,34.0,39.0,0.61981,50.0,16.989,7.7353,3.0926,0.00108911,0.18915,140597.0,6573.9,117.0,4.0,8.1
2,118.0,0.31931,34.0,38.0,0.66981,0.0,49.594,7.6072,3.2939,0.00110279,0.1833,140585.0,6572.9,118.0,4.0,0.0
2,119.0,0.32652,35.0,38.0,0.72812,0.0,21.888,7.6923,3.1251,0.00107504,0.16808,140573.0,6571.9,119.0,4.0,2.3
